Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 1	Area Sample 1	#Peptides	#Unique	#Spec Sample 1	PTM	Avg. Mass	Description
2976	4615	BDJIJG_02645	53,02	2	2	1,8E+06	1	1	1		89847	endopeptidase La
2976	4616	LLHKPE_02223	53,02	2	2	1,8E+06	1	1	1		90423	endopeptidase La
2976	5943	AIFLKA_00576	53,02	2	2	1,8E+06	1	1	1		90042	endopeptidase La
2976	5944	DHPIBI_02188	53,02	2	2	1,8E+06	1	1	1		89868	endopeptidase La
2976	7196	DCJHLG_01732	53,02	4	4	1,8E+06	1	1	1		47467	hypothetical protein
2976	7550	LGNCKJ_02914	53,02	5	5	1,8E+06	1	1	1		39065	hypothetical protein
3105	7536	FCFFJI_02063	50,64	9	9	1,8E+06	1	1	1		16481	DUF192 domain-containing protein
3078	5537	BDJIJG_00273	32,27	2	2	1,8E+06	1	1	1		75925	methionine--tRNA ligase
3078	6377	LLHKPE_01896	32,27	2	2	1,8E+06	1	1	1		75553	methionine--tRNA ligase
3078	6901	DHPIBI_00595	32,27	2	2	1,8E+06	1	1	1		76148	Methionine--tRNA ligase
3078	7355	JABIIP_01875	32,27	2	2	1,8E+06	1	1	1		76017	methionine--tRNA ligase
3078	7747	LGNCKJ_01829	32,27	2	2	1,8E+06	1	1	1		75972	methionine--tRNA ligase
3078	8885	AIFLKA_00253	32,27	2	2	1,8E+06	1	1	1		75214	Methionine--tRNA ligase
2985	3598	LGNCKJ_02022	67,74	3	3	1,8E+06	1	1	1		44954	Branched-chain amino acid ABC transporter substrate-binding protein
3584	8844	AEBICJ_02151	33,29	6	6	1,8E+06	1	1	1		25532	hypothetical protein
3269	6138	FCFFJI_02588	45,89	5	5	1,8E+06	1	1	1		35679	Anthranilate synthase component II
3461	8004	LGNCKJ_02136	61,92	22	22	1,8E+06	1	1	1		7536	50S ribosomal protein L29
3190	6670	FCFFJI_02003	31,72	6	6	1,7E+06	1	1	1		40972	Patatin-like phospholipase family protein
3098	6855	LLHKPE_00479	34,26	5	5	1,7E+06	1	1	1	Deamidation (NQ)	25820	Poly(hydroxyalcanoate) granule associated protein (phasin)
3193	6722	DIBEOF_02347	30,73	2	2	1,7E+06	1	1	1	Carbamidomethylation	39610	S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase
3377	8026	FCFFJI_01661	60,58	13	13	1,7E+06	1	1	1		13442	Holo-[acyl-carrier-protein] synthase
3526	8457	AIFLKA_01399	45,07	14	14	1,7E+06	1	1	1		18291	bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR
3526	8458	DHPIBI_00502	45,07	14	14	1,7E+06	1	1	1		18516	Bifunctional protein PyrR
3526	8459	LGNCKJ_00561	45,07	14	14	1,7E+06	1	1	1		18146	bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR
3526	8460	JABIIP_02858	45,07	14	14	1,7E+06	1	1	1		18470	bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR
3308	6764	FCFFJI_01054	35,25	3	3	1,7E+06	1	1	1		44549	gephyrin-like molybdotransferase Glp
3032	3384	FCFFJI_00257	49,24	2	2	1,6E+06	1	1	1		54249	4-hydroxy-3-polyprenylbenzoate decarboxylase
3262	6069	HAPDOO_03075	34,78	1	1	1,6E+06	1	1	1		73447	NAD-dependent DNA ligase LigA
3262	6648	DCJHLG_02533	34,78	1	1	1,6E+06	1	1	1		73429	NAD-dependent DNA ligase LigA
3262	7703	DHPIBI_00204	34,78	1	1	1,6E+06	1	1	1		73772	DNA ligase
3262	8793	AIFLKA_01143	34,78	4	4	1,6E+06	1	1	1		19217	hypothetical protein
3262	8834	APBOIA_01165	34,78	1	1	1,6E+06	1	1	1		74444	NAD-dependent DNA ligase LigA
3262	8836	JABIIP_01669	34,78	1	1	1,6E+06	1	1	1		73508	NAD-dependent DNA ligase LigA
3262	8837	LLHKPE_00430	34,78	1	1	1,6E+06	1	1	1		73562	NAD-dependent DNA ligase LigA
3389	8418	LGNCKJ_00422	46,19	6	6	1,6E+06	1	1	1		29076	Molybdenum ABC transporter substrate-binding protein
3618	8986	FGMNAO_01296	30,56	2	2	1,6E+06	1	1	1		99328	TonB-dependent receptor
3482	8121	IFKLJE_03308	56,9	11	11	1,6E+06	1	1	1		12106	Enamine/imine deaminase
3049	4017	DCJHLG_01416	39,39	6	6	1,6E+06	1	1	1		29117	Aspartate-semialdehyde dehydrogenase
3052	3421	LLHKPE_02195	63,9	2	2	1,6E+06	1	1	1		78156	phosphate acetyltransferase
3052	4200	LGNCKJ_00777	63,9	2	2	1,6E+06	1	1	1		78334	phosphate acetyltransferase
3052	5961	JABIIP_00913	63,9	2	2	1,6E+06	1	1	1		78209	phosphate acetyltransferase
3052	7970	BDJIJG_00016	63,9	2	2	1,6E+06	1	1	1		78270	phosphate acetyltransferase
3066	4907	AEBICJ_00501	43,08	4	4	1,6E+06	1	1	1		42130	methionine adenosyltransferase
3516	8404	JABIIP_00497	47,21	9	9	1,6E+06	1	1	1		13131	DUF1820 domain-containing protein
3111	3192	FCFFJI_01786	36,08	2	2	1,6E+06	1	1	1		63507	histidine kinase
3111	5140	KABFEG_01384	36,08	3	3	1,6E+06	1	1	1		48610	sensor histidine kinase
3111	8733	DIBEOF_01072	36,08	3	3	1,6E+06	1	1	1		48770	histidine kinase
3322	7017	FCFFJI_02218	88,2	9	9	1,5E+06	1	1	1		23725	SPOR domain-containing protein
3485	8152	LLHKPE_02738	55,41	2	2	1,5E+06	1	1	1		82484	protein O-GlcNAc transferase
3320	6972	LGNCKJ_02115	36,95	1	1	1,5E+06	1	1	1		59527	LysM domain-containing protein
3624	9017	HADHNG_01359	30,58	5	5	1,5E+06	1	1	1		16067	hypothetical protein
3144	5013	FCFFJI_01440	38,81	4	4	1,5E+06	1	1	1		23064	Tetratricopeptide repeat protein
3020	6219	DHPIBI_00492	31,66	3	3	1,5E+06	1	1	1		43356	Homoserine O-succinyltransferase
3020	7308	BDJIJG_01451	31,66	3	3	1,5E+06	1	1	1		45198	homoserine O-acetyltransferase
3020	8923	HAPDOO_01461	31,66	3	3	1,5E+06	1	1	1		41523	homoserine O-acetyltransferase
3020	8924	JABIIP_02398	31,66	3	3	1,5E+06	1	1	1		43088	homoserine O-acetyltransferase
3020	8925	AIFLKA_01389	31,66	3	3	1,5E+06	1	1	1		43368	Homoserine O-succinyltransferase
3020	8926	LGNCKJ_02452	31,66	3	3	1,5E+06	1	1	1		43192	homoserine O-acetyltransferase
2966	4099	LLHKPE_00688	92,58	10	10	1,5E+06	1	1	1		32782	Fe-S oxidoreductase
3353	7341	FCFFJI_01335	50,49	7	7	1,5E+06	1	1	1		34051	Lipid A biosynthesis acyltransferase
3249	5970	JABIIP_02497	41,96	2	2	1,5E+06	1	1	1		54980	Radical SAM protein
3287	6366	FCFFJI_01442	39,86	3	3	1,5E+06	1	1	1		48408	ribosome biogenesis GTPase Der
3452	7930	FCFFJI_00984	66,6	8	8	1,5E+06	1	1	1		26266	Transmembrane protein
3034	3544	FCFFJI_02375	44,61	3	3	1,5E+06	1	1	1	Carbamidomethylation	52091	Sigma-54-dependent Fis family transcriptional regulator
3420	8962	JHMPCE_00609	31,01	7	7	1,5E+06	1	1	1	Deamidation (NQ)	18886	50S ribosomal protein L15
3288	6374	FCFFJI_02575	55,5	2	2	1,4E+06	1	1	1		67072	GH15 family glucan-1 4-alpha-glucosidase
3393	8482	FCFFJI_02233	44,12	4	4	1,4E+06	1	1	1		37022	Glycosyltransferase family 2 protein
3106	6023	JABIIP_00103	40,34	3	3	1,4E+06	1	1	1		29170	exodeoxyribonuclease III
3106	7645	LLHKPE_02521	40,34	3	3	1,4E+06	1	1	1		28915	exodeoxyribonuclease III
3195	6767	HADHNG_03591	41,65	3	3	1,4E+06	1	1	1		53936	Ribulose bisphosphate carboxylase large chain
3569	8747	BDJIJG_00106	35,55	5	5	1,4E+06	1	1	1	Carbamidomethylation	36648	hydrogenase expression/formation protein HypE
3569	8748	AIFLKA_02620	35,55	5	5	1,4E+06	1	1	1	Carbamidomethylation	36993	Carbamoyl dehydratase HypE
3569	8749	LLHKPE_01309	35,55	5	5	1,4E+06	1	1	1	Carbamidomethylation	36716	hydrogenase expression/formation protein HypE
2887	3535	FCFFJI_01612	54,69	6	6	1,4E+06	1	1	1		38107	MBL fold metallo-hydrolase
3165	5989	OJJGAB_03581	45,3	4	4	1,4E+06	1	1	1		34516	ABC transporter substrate-binding protein PnrA-like domain-containing protein
3271	6148	FCFFJI_01336	66,33	5	5	1,4E+06	1	1	1		33162	Lipid A biosynthesis lauroyl acyltransferase
3500	8315	AIFLKA_01933	50,26	22	22	1,4E+06	1	1	1		7477	50S ribosomal protein L29
3607	8948	HFBFOM_00440	31,53	1	1	1,4E+06	1	1	1	Oxidation (M)	101547	Pyruvate dehydrogenase E1 component
3331	7140	LLHKPE_03535	84,45	2	2	1,4E+06	1	1	1		86648	phosphoenolpyruvate--protein phosphotransferase
3467	8049	FCFFJI_00667	71,14	9	9	1,4E+06	1	1	1		13267	STAS/SEC14 domain-containing protein
3121	3991	LLHKPE_02224	60,34	7	7	1,4E+06	1	1	1		27171	hypothetical protein
3082	5729	FCFFJI_01466	36,95	5	5	1,3E+06	1	1	1		40598	molecular chaperone DnaJ
3349	7305	DHPIBI_00056	36,2	2	2	1,3E+06	1	1	1		42355	DUF946 domain-containing protein
3133	4578	FCFFJI_00338	37,86	3	3	1,3E+06	1	1	1		62840	Peptidoglycan D D-transpeptidase FtsI
3332	7177	HAPDOO_01021	55	2	2	1,3E+06	1	1	1		43463	phosphopyruvate hydratase
2987	3777	AEBICJ_04169	66,27	19	19	1,3E+06	1	1	1		12552	Large ribosomal subunit protein bL12
3541	8569	AIFLKA_01670	43,63	2	2	1,3E+06	1	1	1		45547	alanine transaminase
3541	8570	DHPIBI_01315	43,63	2	2	1,3E+06	1	1	1		45380	alanine transaminase
3306	6699	FCFFJI_01686	50,94	8	8	1,3E+06	1	1	1		23667	protein-L-isoaspartate(D-aspartate) O-methyltransferase
3175	6172	KABFEG_01897	38,39	2	2	1,3E+06	1	1	1		62785	Pentachlorophenol 4-monooxygenase
3358	7544	LLHKPE_00772	34,47	3	3	1,3E+06	1	1	1		59787	glutamate--cysteine ligase
3490	8249	DHPIBI_03265	51,98	3	3	1,2E+06	1	1	1		40273	Putative FIST C domain protein
3217	8887	OJJGAB_03443	32,57	2	2	1,2E+06	1	1	1		44724	tryptophan synthase subunit beta
3237	5890	PPMOBL_00442	48,3	6	6	1,2E+06	1	1	1		20489	Alkyl hydroperoxide reductase C
2991	4018	FCFFJI_02416	42,48	3	3	1,2E+06	1	1	1		56894	PilZ domain-containing protein
3270	6141	AEBICJ_03285	46,17	5	5	1,2E+06	1	1	1		21292	Lipoprotein
3542	8580	FCFFJI_00474	39,45	5	5	1,2E+06	1	1	1		23417	7-cyano-7-deazaguanine synthase QueC
2894	3493	BDJIJG_00596	32,4	1	1	1,2E+06	1	1	1		106323	isoleucine--tRNA ligase
2924	3975	HAPDOO_02637	43,07	3	3	1,2E+06	1	1	1	Deamidation (NQ)	37938	C4-dicarboxylate-binding periplasmic protein
3076	5216	JABIIP_00717	79,16	4	4	1,2E+06	1	1	1		50546	type VI secretion system baseplate subunit TssK
3523	8429	FCFFJI_00253	54,84	1	1	1,2E+06	1	1	1		68454	MFS transporter
3487	8161	HADHNG_02474	55	3	3	1,2E+06	1	1	1		40173	C4-dicarboxylate ABC transporter
3360	7594	FCFFJI_00522	52,62	2	2	1,2E+06	1	1	1		52085	glycogen synthase GlgA
3145	5150	FCFFJI_01092	63,13	9	9	1,2E+06	1	1	1		29722	ABC transporter ATP-binding protein
3396	8501	LNJFLG_02282	43,06	8	8	1,2E+06	1	1	1		14180	30S ribosomal protein S8
3019	5963	LGNCKJ_01419	53,3	3	3	1,1E+06	1	1	1		52130	oxygen-independent coproporphyrinogen III oxidase
3511	8362	BDJIJG_01908	47,98	10	10	1,1E+06	1	1	1	Carbamidomethylation	11590	HdeA/HdeB family chaperone
3531	8489	JABIIP_00582	43,92	8	8	1,1E+06	1	1	1		19781	inorganic diphosphatase
3219	8973	FGMNAO_00795	30,87	5	5	1,1E+06	1	1	1		25598	LPS export ABC transporter ATP-binding protein
3371	7775	FCFFJI_01872	91,87	11	11	1,1E+06	1	1	1	Carbamidomethylation	20718	7-methyl-GTP pyrophosphatase
3520	8424	FCFFJI_00057	45,81	6	6	1,1E+06	1	1	1		25659	Peptide methionine sulfoxide reductase MsrA
3125	4162	FFBEBI_00933	42,3	2	2	1,1E+06	1	1	1		39511	Leucine-binding protein domain-containing protein
3540	8554	LLHKPE_02507	40,37	5	5	1,1E+06	1	1	1		37982	Putative chemotaxis methyl-accepting receptor (MCP)-like protein
3432	7782	HLIGHJ_01661	87,57	7	7	1,1E+06	1	1	1		32867	LamG domain-containing protein
3274	6200	FCFFJI_01379	51,47	8	8	1,1E+06	1	1	1		32230	Methionyl-tRNA formyltransferase
3495	8285	LLHKPE_01921	50,85	9	9	1,1E+06	1	1	1	Deamidation (NQ)	27650	Enoyl-CoA hydratase/isomerase
3038	3697	BDJIJG_02658	45,24	12	12	1,1E+06	1	1	1		18247	Lipopolysaccharide transport periplasmic protein LptA
3359	7560	FCFFJI_00417	57,1	2	2	1,0E+06	1	1	1		74411	FecR protein domain-containing protein
3473	8085	LLHKPE_02535	58,53	10	10	1,0E+06	1	1	1		16855	rRNA maturation RNase YbeY
3558	8665	LLHKPE_01899	37,55	2	2	1,0E+06	1	1	1		53928	Putative Undecaprenyl-phosphate galactosephosphotransferase
3254	6004	FCFFJI_00908	53,36	5	5	1,0E+06	1	1	1		53915	Contractile injection system tape measure protein
2906	3214	LLHKPE_00115	34,09	1	1	1,0E+06	1	1	1		88290	DNA topoisomerase I
3157	5785	LLHKPE_01778	55,62	4	4	1,0E+06	1	1	1		34919	Tetratricopeptide repeat-like domain-containing protein
3552	8642	LLHKPE_02063	37,41	5	5	1,0E+06	1	1	1		42851	Leucine-binding protein domain-containing protein
2907	3257	IFKLJE_02163	30,45	1	1	9,9E+05	1	1	1		68480	molecular chaperone DnaK
2907	3725	FFBEBI_02004	30,45	1	1	9,9E+05	1	1	1		68977	molecular chaperone DnaK
2907	3754	KJNNEE_00702	30,45	1	1	9,9E+05	1	1	1		68666	hypothetical protein
2907	3946	HADHNG_00689	30,45	1	1	9,9E+05	1	1	1		68698	molecular chaperone DnaK
2907	4085	AEBICJ_03481	30,45	1	1	9,9E+05	1	1	1		65772	Fe-S protein assembly chaperone HscA
2907	4102	OJJGAB_00112	30,45	1	1	9,9E+05	1	1	1		68700	molecular chaperone DnaK
2907	4320	AEBICJ_03089	30,45	1	1	9,9E+05	1	1	1		66166	molecular chaperone DnaK
2907	7374	AEBICJ_05983	30,45	1	1	9,9E+05	1	1	1		64786	Molecular chaperone DnaK
3415	8838	FCFFJI_02450	33,47	2	2	9,9E+05	1	1	1		55306	NADH-quinone oxidoreductase subunit L
2982	3429	LLHKPE_00533	52,98	2	2	9,9E+05	1	1	1		63375	Tetratricopeptide repeat protein
3172	6140	AIFLKA_01926	44,38	6	6	9,8E+05	1	1	1		22643	Large ribosomal subunit protein uL4
3346	7291	FCFFJI_02518	33,8	2	2	9,8E+05	1	1	1	Carbamidomethylation	51835	F0F1 ATP synthase subunit beta
3494	8276	FCFFJI_01318	51,03	2	2	9,8E+05	1	1	1		77840	Site-specific recombinase
3539	8530	DCJHLG_00942	41,04	6	6	9,6E+05	1	1	1		21989	Phosphatidylethanolamine N-methyltransferase
3539	8531	LLHKPE_00186	41,04	6	6	9,6E+05	1	1	1		21940	Methyltransferase type 11
3539	8532	BDJIJG_02646	41,04	6	6	9,6E+05	1	1	1		23466	Class I SAM-dependent methyltransferase
3087	5900	JABIIP_00265	35,68	4	4	9,6E+05	1	1	1		33730	thioredoxin-disulfide reductase
2986	3723	LLHKPE_01840	50,92	4	4	9,5E+05	1	1	1		57611	Putative FHA domain containing protein
3395	8496	DHPIBI_00366	44,75	2	2	9,3E+05	1	1	1		53217	Cysteine--tRNA ligase
3361	7602	BDJIJG_01510	46,22	3	3	9,1E+05	1	1	1		61176	long-chain-fatty-acid--CoA ligase
3382	8202	FCFFJI_02194	52,6	12	12	9,1E+05	1	1	1	Carbamidomethylation	16422	ribosome maturation factor RimP
3548	8621	DFBILA_01635	38,31	4	4	8,9E+05	1	1	1		27619	DUF4136 domain-containing protein
3588	8850	APBOIA_03158	33,36	2	2	8,7E+05	1	1	1	Deamidation (NQ)	41945	FtsH protease activity modulator HflK
3295	6478	JABIIP_00291	38,59	2	2	8,6E+05	1	1	1		47549	HemY N-terminal domain-containing protein
3538	8518	FCFFJI_02323	41,74	26	26	8,5E+05	1	1	1		3513	hypothetical protein
3538	8519	FCFFJI_02150	41,74	26	26	8,5E+05	1	1	1		3513	hypothetical protein
3554	8648	FCFFJI_02645	37,31	22	22	8,5E+05	1	1	1		8424	DUF2783 domain-containing protein
3449	7899	LLHKPE_01817	69,41	7	7	8,2E+05	1	1	1	Carbamidomethylation	28419	Cobalamin biosynthesis protein CbiG
3277	6239	DHPIBI_00452	79,94	13	13	8,2E+05	1	1	1		22734	ATP phosphoribosyltransferase
3277	6240	JABIIP_02426	79,94	13	13	8,2E+05	1	1	1		22869	ATP phosphoribosyltransferase
3277	7812	LLHKPE_01520	79,94	13	13	8,2E+05	1	1	1		22945	ATP phosphoribosyltransferase
3544	8596	DCJHLG_01617	39,13	2	2	8,1E+05	1	1	1		57029	Transcription termination/antitermination protein NusA
3068	4914	AEBICJ_04247	54,93	10	10	8,0E+05	1	1	1		44824	Serine hydroxymethyltransferase
3466	8037	FCFFJI_01757	60,22	13	13	8,0E+05	1	1	1		15531	DUF1318 domain-containing protein
3240	5906	BDJIJG_00414	33,31	3	3	7,9E+05	1	1	1		43314	PilT/PilU family type 4a pilus ATPase
3522	8427	FCFFJI_00797	45,71	10	10	7,4E+05	1	1	1	Carbamidomethylation	16508	thioredoxin-dependent peroxiredoxin
3470	8068	LGNCKJ_00074	59,73	14	14	7,4E+05	1	1	1		11331	DUF1840 domain-containing protein
3470	8069	DCJHLG_00024	59,73	14	14	7,4E+05	1	1	1		11439	DUF1840 domain-containing protein
3243	5930	JABIIP_03087	80,46	19	19	7,3E+05	1	1	1	Carbamidomethylation	11685	Cell division protein ZapA
3499	8303	LLHKPE_00918	53,8	8	8	7,2E+05	1	1	1		12857	Phasin domain-containing protein
3228	5805	FCFFJI_00114	50,3	10	10	7,1E+05	1	1	1		24272	Sel1 repeat family protein
3160	5848	LGNCKJ_01733	49,32	9	9	7,1E+05	1	1	1		25922	Phage shock protein A
3160	6127	JABIIP_01973	49,32	9	9	7,1E+05	1	1	1		26244	Phage shock protein A  PspA
3160	8331	DHPIBI_01715	49,32	9	9	7,1E+05	1	1	1		25867	PspA/IM30 family protein
3160	8332	AIFLKA_03345	49,32	9	9	7,1E+05	1	1	1		25994	PspA/IM30 family protein
3234	5843	LLHKPE_02793	42,27	11	11	7,0E+05	1	1	1		16209	type II 3-dehydroquinate dehydratase
3119	3846	OJJGAB_02212	32	6	6	6,9E+05	1	1	1		17241	50S ribosomal protein L13
3119	6406	HADHNG_00032	32	6	6	6,9E+05	1	1	1		17270	50S ribosomal protein L13
3119	8897	IFKLJE_04222	32	6	6	6,9E+05	1	1	1		17116	50S ribosomal protein L13
3327	7054	FCFFJI_00971	59,27	4	4	6,8E+05	1	1	1		39301	Glycosyltransferase
3506	8352	LLHKPE_02926	48,96	4	4	6,6E+05	1	1	1		28030	Parvulin-like PPIase
3583	8843	AEBICJ_05113	34,72	1	1	6,4E+05	1	1	1		70212	sodium-translocating pyrophosphatase
3024	6519	HADHNG_01936	33,1	2	2	6,4E+05	1	1	1		34852	acetyl-CoA carboxylase carboxyltransferase subunit alpha
3324	7030	LLHKPE_01361	51,74	2	2	6,4E+05	1	1	1		71083	ribosomal protection-like ABC-F family protein
2942	4291	AEBICJ_01536	33,44	5	5	6,3E+05	1	1	1	Deamidation (NQ)	63437	30S ribosomal protein S1
3545	8599	AEBICJ_03551	39,34	3	3	6,3E+05	1	1	1		30709	50S ribosomal protein L2
3205	7259	AIFLKA_01710	37,65	2	2	6,2E+05	1	1	1		51037	nitrogenase iron-molybdenum cofactor biosynthesis protein NifE
3205	8704	BDJIJG_02194	37,65	2	2	6,2E+05	1	1	1		50689	nitrogenase iron-molybdenum cofactor biosynthesis protein NifE
3239	5897	LNJFLG_00098	77,69	5	5	6,2E+05	1	1	1		32039	Amino acid ABC transporter substrate-binding protein
3518	8412	FFBEBI_01190	58,25	2	2	6,1E+05	1	1	1		62681	Lipid A export ATP-binding/permease protein MsbA
3518	8413	FCFFJI_00579	58,25	2	2	6,1E+05	1	1	1		64884	Putative multidrug export ATP-binding/permease protein
3481	8119	FCFFJI_00886	56,96	7	7	6,0E+05	1	1	1		23551	TetR/AcrR family transcriptional regulator
3072	5097	LLHKPE_02622	52,19	1	1	5,9E+05	1	1	1		116621	Putative transmembrane drug efflux protein
3029	3230	JABIIP_00894	45,98	4	4	5,9E+05	1	1	1		35280	NAD-dependent epimerase/dehydratase
3613	8968	ODMPFI_02963	32,63	1	1	5,9E+05	1	1	1		111018	Bacterial membrane protein YfhO
3155	5716	LLHKPE_01460	39,39	7	7	5,8E+05	1	1	1	Carbamidomethylation	29044	Transcriptional regulator  Crp/Fnr family
3155	8581	DIBEOF_04366	39,39	7	7	5,8E+05	1	1	1	Carbamidomethylation	26212	CRP-like protein Clp
3164	5949	FCFFJI_00651	40,76	4	4	5,8E+05	1	1	1		27282	CDP-diacylglycerol--serine O-phosphatidyltransferase
2997	4202	FFBEBI_03324	35,77	1	1	5,8E+05	1	1	1		77658	methylmalonyl-CoA mutase
3336	7236	JABIIP_01683	45,06	3	3	5,8E+05	1	1	1		67600	Translocation and assembly module subunit TamA
3336	8461	DCJHLG_01285	45,06	5	5	5,8E+05	1	1	1		45019	hypothetical protein
3336	8462	LGNCKJ_02340	45,06	3	3	5,8E+05	1	1	1		67241	Translocation and assembly module subunit TamA
3232	5838	AIFLKA_01850	55,27	6	6	5,5E+05	1	1	1		18151	NADH-quinone oxidoreductase subunit NuoB
3232	8186	LLHKPE_00403	55,27	6	6	5,5E+05	1	1	1		18201	NADH-quinone oxidoreductase subunit NuoB
3400	8583	LGNCKJ_01343	39,35	8	8	5,5E+05	1	1	1		13865	Response regulatory domain-containing protein
3400	8584	DCJHLG_01739	39,35	8	8	5,5E+05	1	1	1		14082	Response regulatory domain-containing protein
3400	8585	AIFLKA_02426	39,35	8	8	5,5E+05	1	1	1		14066	Response regulatory domain-containing protein
3400	8586	JABIIP_02367	39,35	8	8	5,5E+05	1	1	1		14837	Response regulatory domain-containing protein
3443	7839	LLHKPE_02799	74,05	12	12	5,5E+05	1	1	1		24768	Phosphoserine phosphatase
3209	7572	LLHKPE_00045	43,85	5	5	5,4E+05	1	1	1		22461	RdgB/HAM1 family non-canonical purine NTP pyrophosphatase
3399	8572	FCFFJI_00168	40,01	2	2	5,4E+05	1	1	1		61931	electron transport complex subunit RsxC
3409	8784	KABFEG_00046	35,1	4	4	5,3E+05	1	1	1		21415	Superoxide dismutase
3409	8785	LNJFLG_04117	35,1	4	4	5,3E+05	1	1	1		21336	Superoxide dismutase
3409	8786	DIBEOF_02701	35,1	4	4	5,3E+05	1	1	1		21498	Superoxide dismutase
3530	8481	AIFLKA_00293	44,42	5	5	5,3E+05	1	1	1		23314	Putative cysteine protease YraA
3464	8027	FCFFJI_02241	60,57	5	5	5,2E+05	1	1	1		69303	ferrous iron transport protein B
3264	6104	FCFFJI_02510	35,95	1	1	5,1E+05	1	1	1		70636	Acetate CoA-transferase YdiF
3264	6106	HAPDOO_03159	35,95	1	1	5,1E+05	1	1	1		70734	Acetate CoA-transferase YdiF
3286	6363	LLHKPE_01870	44,39	4	4	4,9E+05	1	1	1		29070	dihydropteroate synthase
3344	7269	JABIIP_00096	34	7	7	4,7E+05	1	1	1		20879	CheW-like domain-containing protein
3259	6045	LLHKPE_01856	53,7	6	6	4,6E+05	1	1	1		22616	NADH-quinone oxidoreductase subunit J
3602	8921	FHMHFL_00955	31,69	4	4	4,0E+05	1	1	1		34884	Gliding motility protein GldN
3534	8508	LLHKPE_01952	42,14	11	11	4,0E+05	1	1	1		12306	hypothetical protein
3006	4710	LLHKPE_00780	31,54	1	1	4,0E+05	1	1	1		60627	AAA-ATPase
3248	5964	LLHKPE_02462	40,45	2	2	3,9E+05	1	1	1		45409	dihydroorotase
3248	5965	BDJIJG_00771	40,45	2	2	3,9E+05	1	1	1		45443	dihydroorotase
3191	6687	DHPIBI_00544	49,13	3	3	3,9E+05	1	1	1		50713	hypothetical protein
3571	8754	LLHKPE_03132	36,03	5	5	3,8E+05	1	1	1		19302	Putative phosphinothricin acetyltransferase YwnH
3268	6130	LLHKPE_02962	62,77	10	10	3,8E+05	1	1	1		16900	DUF29 domain-containing protein
3139	4855	HNMFNB_02037	37,09	9	9	3,7E+05	1	1	1		12214	P-II family nitrogen regulator
3139	5793	FCFFJI_02262	37,09	9	9	3,7E+05	1	1	1		12351	P-II family nitrogen regulator
3319	6945	LLHKPE_01175	64,83	9	9	3,5E+05	1	1	1	Carbamidomethylation	33152	hydroxymethylbilane synthase
3307	6719	LLHKPE_02720	37,8	5	5	3,4E+05	1	1	1		36030	Pseudouridine synthase
2980	3322	LLHKPE_01897	51,38	3	3	3,4E+05	1	1	1		50242	PEP-CTERM-box response regulator transcription factor
3044	3787	ODMPFI_01825	33,96	1	1	3,2E+05	1	1	1		58513	Chaperonin GroEL
3138	4779	BDJIJG_00886	47,41	2	2	2,9E+05	1	1	1		71330	ATP-binding protein Uup
3138	7571	AIFLKA_02630	47,41	2	2	2,9E+05	1	1	1		70997	ATP-binding protein Uup
3546	8606	LLHKPE_01297	38,8	6	6	2,7E+05	1	1	1		28705	biotin--[biotin carboxyl-carrier protein] ligase
3084	5832	PKCCBL_00775	31,42	1	1	2,7E+05	1	1	1		124890	Protein translocase subunit SecA
3465	8036	AIFLKA_00933	60,24	20	20	2,6E+05	1	1	1		11846	Cell division protein ZapA
3586	8847	HAPDOO_02842	33,2	2	2	2,6E+05	1	1	1	Deamidation (NQ)	84401	leucine--tRNA ligase
3398	8528	LNJFLG_03329	41,2	6	6	2,4E+05	1	1	1		43214	2-aminoadipate transaminase
3334	7211	FCFFJI_01233	38,81	1	1	2,4E+05	1	1	1		80329	DUF1631 domain-containing protein
3315	6854	JABIIP_01343	72,8	10	10	2,2E+05	1	1	1	Carbamidomethylation	20445	Isochorismatase hydrolase
3170	6125	JABIIP_00364	56,2	4	4	2,1E+05	1	1	1		48740	phosphate ABC transporter permease subunit PstC
3170	6260	BDJIJG_03064	56,2	4	4	2,1E+05	1	1	1		49025	phosphate ABC transporter permease subunit PstC
3170	8135	AIFLKA_00888	56,2	4	4	2,1E+05	1	1	1		48620	phosphate ABC transporter permease subunit PstC
3170	8136	DHPIBI_00723	56,2	4	4	2,1E+05	1	1	1		48848	Phosphate transport system permease protein
3170	8137	LLHKPE_00346	56,2	4	4	2,1E+05	1	1	1		51453	phosphate ABC transporter permease subunit PstC
3181	6389	DHPIBI_01518	46,96	3	3	2,0E+05	1	1	1		22114	SnoaL-like domain-containing protein
3181	7255	AIFLKA_02059	46,96	3	3	2,0E+05	1	1	1		21588	SnoaL-like domain-containing protein
3547	8616	HKHPLO_02374	38,32	4	4	2,0E+05	1	1	1		61495	Long-chain-fatty-acid--CoA ligase
3185	6529	PPMOBL_00848	91,49	19	19	1,8E+05	1	1	1		11110	integration host factor subunit beta
